alert_id,zone_id,zone_name,date,month,temperature_mean,humidity_mean,rainfall,drought_risk,alert_type,severity,message,recommended_action
1496,5,Gabes,2025-05-26,5,22.9,47,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1497,5,Gabes,2025-05-27,5,24.6,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1498,5,Gabes,2025-05-28,5,24.3,56,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1499,5,Gabes,2025-05-29,5,26.4,44,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1500,5,Gabes,2025-05-30,5,23.9,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1501,5,Gabes,2025-05-31,5,23.2,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1502,5,Gabes,2025-06-01,6,22.8,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1503,5,Gabes,2025-06-02,6,22.1,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1504,5,Gabes,2025-06-03,6,24.7,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1505,5,Gabes,2025-06-04,6,26.5,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1506,5,Gabes,2025-06-05,6,25.4,67,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1507,5,Gabes,2025-06-06,6,24.6,70,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1508,5,Gabes,2025-06-07,6,25.9,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1509,5,Gabes,2025-06-08,6,28.2,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1510,5,Gabes,2025-06-09,6,27.0,55,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1511,5,Gabes,2025-06-10,6,26.5,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1512,5,Gabes,2025-06-11,6,25.6,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1513,5,Gabes,2025-06-12,6,24.5,72,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1514,5,Gabes,2025-06-13,6,24.7,75,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1515,5,Gabes,2025-06-14,6,26.2,60,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1516,5,Gabes,2025-06-15,6,26.5,58,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1517,5,Gabes,2025-06-16,6,27.8,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1518,5,Gabes,2025-06-17,6,29.9,43,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1519,5,Gabes,2025-06-18,6,27.6,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1520,5,Gabes,2025-06-19,6,26.6,65,0.1,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1521,5,Gabes,2025-06-20,6,26.3,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1522,5,Gabes,2025-06-21,6,26.3,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1523,5,Gabes,2025-06-22,6,26.7,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1524,5,Gabes,2025-06-23,6,28.5,45,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1525,5,Gabes,2025-06-24,6,29.0,42,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1526,5,Gabes,2025-06-25,6,30.7,35,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1527,5,Gabes,2025-06-25,6,30.7,35,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1528,5,Gabes,2025-06-26,6,31.0,33,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1529,5,Gabes,2025-06-26,6,31.0,33,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1530,5,Gabes,2025-06-27,6,29.2,51,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1531,5,Gabes,2025-06-28,6,28.8,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1532,5,Gabes,2025-06-29,6,28.1,61,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1533,5,Gabes,2025-06-30,6,27.7,66,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1534,5,Gabes,2025-07-01,7,27.2,71,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1535,5,Gabes,2025-07-02,7,28.4,64,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1536,5,Gabes,2025-07-03,7,28.8,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1537,5,Gabes,2025-07-04,7,28.0,62,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1538,5,Gabes,2025-07-05,7,27.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1539,5,Gabes,2025-07-06,7,28.3,69,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1540,5,Gabes,2025-07-07,7,31.9,38,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1541,5,Gabes,2025-07-07,7,31.9,38,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1542,5,Gabes,2025-07-08,7,31.1,52,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1543,5,Gabes,2025-07-08,7,31.1,52,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1544,5,Gabes,2025-07-09,7,28.8,63,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1545,5,Gabes,2025-07-10,7,28.1,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1546,5,Gabes,2025-07-11,7,27.4,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1547,5,Gabes,2025-07-12,7,28.9,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1548,5,Gabes,2025-07-13,7,30.7,51,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1549,5,Gabes,2025-07-13,7,30.7,51,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1550,5,Gabes,2025-07-14,7,34.0,42,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1551,5,Gabes,2025-07-14,7,34.0,42,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1552,5,Gabes,2025-07-14,7,34.0,42,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1553,5,Gabes,2025-07-15,7,30.3,53,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1554,5,Gabes,2025-07-15,7,30.3,53,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1555,5,Gabes,2025-07-16,7,29.9,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1556,5,Gabes,2025-07-17,7,30.8,42,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1557,5,Gabes,2025-07-17,7,30.8,42,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1558,5,Gabes,2025-07-18,7,31.4,38,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1559,5,Gabes,2025-07-18,7,31.4,38,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1560,5,Gabes,2025-07-19,7,29.8,65,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1561,5,Gabes,2025-07-20,7,33.0,40,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1562,5,Gabes,2025-07-20,7,33.0,40,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1563,5,Gabes,2025-07-20,7,33.0,40,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1564,5,Gabes,2025-07-21,7,37.4,19,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1565,5,Gabes,2025-07-21,7,37.4,19,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1566,5,Gabes,2025-07-21,7,37.4,19,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1567,5,Gabes,2025-07-22,7,32.6,42,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1568,5,Gabes,2025-07-22,7,32.6,42,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1569,5,Gabes,2025-07-22,7,32.6,42,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1570,5,Gabes,2025-07-23,7,31.1,60,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1571,5,Gabes,2025-07-23,7,31.1,60,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1572,5,Gabes,2025-07-24,7,35.8,32,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1573,5,Gabes,2025-07-24,7,35.8,32,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1574,5,Gabes,2025-07-24,7,35.8,32,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1575,5,Gabes,2025-07-25,7,38.9,20,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1576,5,Gabes,2025-07-25,7,38.9,20,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1577,5,Gabes,2025-07-25,7,38.9,20,0.0,high,Heat stress,Medium,Temperature is high and may create crop stress.,Recommend climate-adapted products and field monitoring.
1578,5,Gabes,2025-07-26,7,30.5,57,0.0,high,High drought risk,High,The zone is exposed to high drought risk.,Prioritize drought-adapted products and irrigation solutions.
1579,5,Gabes,2025-07-26,7,30.5,57,0.0,high,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1580,5,Gabes,2025-07-27,7,28.2,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1581,5,Gabes,2025-07-28,7,29.3,50,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1582,5,Gabes,2025-07-29,7,29.0,54,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1583,5,Gabes,2025-07-30,7,28.0,53,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1584,5,Gabes,2025-07-31,7,28.1,52,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
1585,5,Gabes,2025-08-01,8,29.0,59,0.0,medium,Low rainfall,Medium,Rainfall is very low for a climate-sensitive zone.,Recommend irrigation products and soil moisture support.
